,user,location,created_at,text,favorite_count,id_str,truncated,is_quote_status,retweet_count,entities,favorited,retweeted,date,time,time_bins,tags_in_text,hashtags_in_text
665,alialzanaty1,Unknown,2021-01-11 17:35:04,@WHO @DrTedros @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes a… https://t.co/j9NF9wdHYJ,0,1348684868780175360,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [0, 4]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [5, 14]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [15, 24]}], 'urls': [{'url': 'https://t.co/j9NF9wdHYJ', 'expanded_url': 'https://twitter.com/i/web/status/1348684868780175360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,11,17,13-18,"@WHO, @DrTedros, @DrTedros",
666,alialzanaty1,Unknown,2021-01-11 17:34:06,@WondyAK @DrTedros @vonderleyen @eucopresident @andersen_inger @WWF_DG @ZoonoticDisease @ILRI @PeterASinger… https://t.co/zhVj3mLv3z,0,1348684626345287680,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WondyAK', 'name': 'Wondwosen (Wondy) Asnake Kibret', 'id': 3648323352, 'id_str': '3648323352', 'indices': [0, 8]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [9, 18]}, {'screen_name': 'vonderleyen', 'name': 'Ursula von der Leyen', 'id': 1146329871418843136, 'id_str': '1146329871418843136', 'indices': [19, 31]}, {'screen_name': 'eucopresident', 'name': 'Charles Michel', 'id': 196994616, 'id_str': '196994616', 'indices': [32, 46]}, {'screen_name': 'andersen_inger', 'name': 'Inger Andersen', 'id': 2409488466, 'id_str': '2409488466', 'indices': [47, 62]}, {'screen_name': 'WWF_DG', 'name': 'Marco Lambertini', 'id': 2253805046, 'id_str': '2253805046', 'indices': [63, 70]}, {'screen_name': 'ZoonoticDisease', 'name': 'Zoonoses & EID', 'id': 1263785088, 'id_str': '1263785088', 'indices': [71, 87]}, {'screen_name': 'ILRI', 'name': 'ILRI.org', 'id': 47604914, 'id_str': '47604914', 'indices': [88, 93]}, {'screen_name': 'PeterASinger', 'name': 'Dr. Peter A Singer, OC', 'id': 248568868, 'id_str': '248568868', 'indices': [94, 107]}], 'urls': [{'url': 'https://t.co/zhVj3mLv3z', 'expanded_url': 'https://twitter.com/i/web/status/1348684626345287680', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}",False,False,11,17,13-18,"@WondyAK, @DrTedros, @vonderleyen, @eucopresident, @andersen_inger, @WWF_DG, @ZoonoticDisease, @ILRI, @PeterASinger…",
667,alialzanaty1,Unknown,2021-01-11 17:33:44,@SCBriand @DrTedros @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These her… https://t.co/rGUbyprVWg,0,1348684534028632064,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SCBriand', 'name': 'Dr Sylvie Briand', 'id': 902520702678556672, 'id_str': '902520702678556672', 'indices': [0, 9]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [10, 19]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [20, 29]}], 'urls': [{'url': 'https://t.co/rGUbyprVWg', 'expanded_url': 'https://twitter.com/i/web/status/1348684534028632064', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,11,17,13-18,"@SCBriand, @DrTedros, @DrTedros",
668,alialzanaty1,Unknown,2021-01-11 17:33:23,@DrTedros @FrankaCadee @world_midwives @UNFPA @WHO @DrTedros Our prayers for all medical and auxiliary medical team… https://t.co/IU1KITUr0Y,0,1348684442227920896,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'FrankaCadee', 'name': 'ICM President', 'id': 577443338, 'id_str': '577443338', 'indices': [10, 22]}, {'screen_name': 'world_midwives', 'name': 'ICM', 'id': 252614250, 'id_str': '252614250', 'indices': [23, 38]}, {'screen_name': 'UNFPA', 'name': 'UNFPA', 'id': 194643654, 'id_str': '194643654', 'indices': [39, 45]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [46, 50]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [51, 60]}], 'urls': [{'url': 'https://t.co/IU1KITUr0Y', 'expanded_url': 'https://twitter.com/i/web/status/1348684442227920896', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,11,17,13-18,"@DrTedros, @FrankaCadee, @world_midwives, @UNFPA, @WHO, @DrTedros",
669,alialzanaty1,Unknown,2021-01-11 17:32:59,@dagiulstein @gavi @DrTedros @DrZweliMkhize @ACTAccelerator @gatesfoundation @WHO @DrTedros Our prayers for all med… https://t.co/jvv07HNMpY,0,1348684341812092928,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dagiulstein', 'name': 'Dag Inge Ulstein', 'id': 1551459979, 'id_str': '1551459979', 'indices': [0, 12]}, {'screen_name': 'gavi', 'name': 'Gavi, the Vaccine Alliance', 'id': 97219875, 'id_str': '97219875', 'indices': [13, 18]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [19, 28]}, {'screen_name': 'DrZweliMkhize', 'name': 'Dr Zweli Mkhize', 'id': 844486678324658176, 'id_str': '844486678324658176', 'indices': [29, 43]}, {'screen_name': 'ACTAccelerator', 'name': 'ACT-Accelerator', 'id': 1316057665949310977, 'id_str': '1316057665949310977', 'indices': [44, 59]}, {'screen_name': 'gatesfoundation', 'name': 'Gates Foundation', 'id': 17899109, 'id_str': '17899109', 'indices': [60, 76]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [77, 81]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [82, 91]}], 'urls': [{'url': 'https://t.co/jvv07HNMpY', 'expanded_url': 'https://twitter.com/i/web/status/1348684341812092928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,11,17,13-18,"@dagiulstein, @gavi, @DrTedros, @DrZweliMkhize, @ACTAccelerator, @gatesfoundation, @WHO, @DrTedros",
670,alialzanaty1,Unknown,2021-01-11 17:32:34,@DrTedros @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes are in… https://t.co/hfqpBwPmbe,0,1348684236698619904,True,False,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [0, 9]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [10, 19]}], 'urls': [{'url': 'https://t.co/hfqpBwPmbe', 'expanded_url': 'https://twitter.com/i/web/status/1348684236698619904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,11,17,13-18,"@DrTedros, @DrTedros",
671,alialzanaty1,Unknown,2021-01-11 17:31:41,@IMFNews @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes are in… https://t.co/2ur0EO6vBr,0,1348684016862507008,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IMFNews', 'name': 'IMF', 'id': 25098482, 'id_str': '25098482', 'indices': [0, 8]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [9, 18]}], 'urls': [{'url': 'https://t.co/2ur0EO6vBr', 'expanded_url': 'https://twitter.com/i/web/status/1348684016862507014', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",False,False,11,17,13-18,"@IMFNews, @DrTedros",
672,soulfullgomez,Unknown,2021-01-11 16:35:46,"RT @rarebeauty: Happy World Mental Health Day, friends! 🎉 Come hang with us all day long for our first ever Mental Health Social Summit. To…",0,1348669944024719360,False,False,1415,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rarebeauty', 'name': 'Rare Beauty', 'id': 1222282820153835520, 'id_str': '1222282820153835520', 'indices': [3, 14]}], 'urls': []}",False,False,11,16,13-18,@rarebeauty,
673,Chilhon2016Lap,"Maryland, USA",2021-01-11 16:34:25,RT @GraceVanderWaal: it's #worldmentalhealthday and just think it's a good reminder that no matter what someone's life looks like from the…,0,1348669603208192000,False,False,339,"{'hashtags': [{'text': 'worldmentalhealthday', 'indices': [26, 47]}], 'symbols': [], 'user_mentions': [{'screen_name': 'GraceVanderWaal', 'name': 'Grace VanderWaal', 'id': 706933895502163968, 'id_str': '706933895502163968', 'indices': [3, 19]}], 'urls': []}",False,False,11,16,13-18,@GraceVanderWaal, #worldmentalhealthday 
674,PipMaggie,"North West, England",2021-01-11 16:07:50,RT @lwuksystems: Co-production of local mental health systems means talking to people with lived experience &amp; redesigning support with them…,0,1348662913649795072,False,False,5,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lwuksystems', 'name': 'LivingWellSystems', 'id': 1110644822619181056, 'id_str': '1110644822619181056', 'indices': [3, 15]}], 'urls': []}",False,False,11,16,13-18,@lwuksystems,
675,sminaev2015,Unknown,2021-01-11 16:05:39,"RT @KulikovUNIATF: It's #WorldMentalHealthDay.

DYK: Depression and anxiety alone cost the global economy US$ 1 trillion each year.

On ave…",0,1348662367475929088,False,False,20,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [24, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KulikovUNIATF', 'name': 'Dr Alexey Kulikov', 'id': 737362108397060096, 'id_str': '737362108397060096', 'indices': [3, 17]}], 'urls': []}",False,False,11,16,13-18,@KulikovUNIATF, #WorldMentalHealthDay. 
676,Unanimoustoo,Unknown,2021-01-11 15:57:05,"RT @erikaishii: I started antidepressants 3 months ago. Yes, me. I seem super happy. Like I have it together, right? I do LOVE my life, but…",0,1348660210710192128,False,False,867,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'erikaishii', 'name': 'Erika Ishii', 'id': 582563196, 'id_str': '582563196', 'indices': [3, 14]}], 'urls': []}",False,False,11,15,13-18,@erikaishii,
677,rourouvakautona,"Suva, Fiji",2021-01-11 15:44:39,"RT @KulikovUNIATF: It's #WorldMentalHealthDay.

DYK: Depression and anxiety alone cost the global economy US$ 1 trillion each year.

On ave…",0,1348657082275303424,False,False,20,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [24, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KulikovUNIATF', 'name': 'Dr Alexey Kulikov', 'id': 737362108397060096, 'id_str': '737362108397060096', 'indices': [3, 17]}], 'urls': []}",False,False,11,15,13-18,@KulikovUNIATF, #WorldMentalHealthDay. 
678,KulikovUNIATF,"Geneva, Switzerland",2021-01-11 15:26:18,"RT @KulikovUNIATF: It's #WorldMentalHealthDay.

DYK: Depression and anxiety alone cost the global economy US$ 1 trillion each year.

On ave…",0,1348652462476029952,False,False,20,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [24, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KulikovUNIATF', 'name': 'Dr Alexey Kulikov', 'id': 737362108397060096, 'id_str': '737362108397060096', 'indices': [3, 17]}], 'urls': []}",False,False,11,15,13-18,@KulikovUNIATF, #WorldMentalHealthDay. 
679,ChickenlyNerd,Canada,2021-01-11 14:57:59,"RT @erikaishii: I started antidepressants 3 months ago. Yes, me. I seem super happy. Like I have it together, right? I do LOVE my life, but…",0,1348645337800585216,False,False,867,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'erikaishii', 'name': 'Erika Ishii', 'id': 582563196, 'id_str': '582563196', 'indices': [3, 14]}], 'urls': []}",False,False,11,14,13-18,@erikaishii,
680,VR_ARTech,Global,2021-01-11 14:05:05,"rt @wef @mikequindazzi @antgrasso @fisher85m
COVID-19 will have longterm effects on mental health. This expert expl… https://t.co/Nq3mEN00ls",0,1348632025566212096,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wef', 'name': 'World Economic Forum', 'id': 5120691, 'id_str': '5120691', 'indices': [3, 7]}, {'screen_name': 'MikeQuindazzi', 'name': 'Mike Quindazzi ✨', 'id': 2344530218, 'id_str': '2344530218', 'indices': [8, 22]}, {'screen_name': 'antgrasso', 'name': 'Antonio Grasso', 'id': 4338452835, 'id_str': '4338452835', 'indices': [23, 33]}, {'screen_name': 'Fisher85M', 'name': 'Michael Fisher', 'id': 846014785246367745, 'id_str': '846014785246367745', 'indices': [34, 44]}], 'urls': [{'url': 'https://t.co/Nq3mEN00ls', 'expanded_url': 'https://twitter.com/i/web/status/1348632025566212097', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,11,14,13-18,"@wef, @mikequindazzi, @antgrasso, @fisher85m",
681,KulikovUNIATF,"Geneva, Switzerland",2021-01-11 13:54:49,RT @KulikovUNIATF: Now more than ever we need a global movement calling for investment in #MentalHealth health. Whether you want to play sp…,0,1348629438494351360,False,False,8,"{'hashtags': [{'text': 'MentalHealth', 'indices': [90, 103]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KulikovUNIATF', 'name': 'Dr Alexey Kulikov', 'id': 737362108397060096, 'id_str': '737362108397060096', 'indices': [3, 17]}], 'urls': []}",False,False,11,13,13-18,@KulikovUNIATF, #MentalHealth 
682,Susan4025,"York, England",2021-01-11 12:40:53,"RT @stonewalluk: If you or someone you know needs mental health support, we have a list of LGBT-inclusive organisations that can help 

#Wo…",0,1348610835913060352,False,False,23,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stonewalluk', 'name': 'Stonewall', 'id': 19651284, 'id_str': '19651284', 'indices': [3, 15]}], 'urls': []}",False,False,11,12,7-12,@stonewalluk, #Wo… 
683,BethJ_Scott,UK,2021-01-11 12:11:55,RT @TISUK_: Over the last 5 weeks dealing with additional challenges &amp; responsibilities has been intense and exhausting. Burnout is a real…,0,1348603545227055104,False,False,201,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TISUK_', 'name': 'Trauma Informed Schools UK', 'id': 930407372966809600, 'id_str': '930407372966809600', 'indices': [3, 10]}], 'urls': []}",False,False,11,12,7-12,@TISUK_,
684,nicas2008,SHINee World,2021-01-11 12:09:57,"RT @wordsbySHINee: ""Physical scars and psychological scars are different.

I hope everyone can think for a second that scars exist even if…",0,1348603048709517312,False,False,391,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wordsbySHINee', 'name': 'words by SHINee💙', 'id': 1051356550625943552, 'id_str': '1051356550625943552', 'indices': [3, 17]}], 'urls': []}",False,False,11,12,7-12,@wordsbySHINee,
685,Wellness_Orbit,Unknown,2021-01-11 11:44:14,"RT @Wellness_Orbit: The global coronavirus pandemic is taking an added toll on mental health, so it is time to focus on solutions as this…",0,1348596579503124480,False,False,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wellness_Orbit', 'name': 'Wellness Orbit', 'id': 820044267389415424, 'id_str': '820044267389415424', 'indices': [3, 18]}], 'urls': []}",False,False,11,11,7-12,@Wellness_Orbit,
686,adedamolaedun,"Lagos, Nigeria",2021-01-11 10:45:06,"RT @SteveBartlettSC: Your mental health is more important than your career, bank balance, other people’s opinions, that event you said you…",0,1348581696845860864,False,False,409,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SteveBartlettSC', 'name': 'Steven Bartlett', 'id': 57797169, 'id_str': '57797169', 'indices': [3, 19]}], 'urls': []}",False,False,11,10,7-12,@SteveBartlettSC,
687,RaniDasi13,"Dwarka, New Delhi",2021-01-11 10:33:13,"RT @antil_seema: Holy Bible, Genesis 18:2

Abraham looked up and saw three men standing nearby. 

This proves that there are more than one…",0,1348578704079908864,False,False,131,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'antil_seema', 'name': 'Seema Nagender Antil', 'id': 842344368321245184, 'id_str': '842344368321245184', 'indices': [3, 15]}], 'urls': []}",False,False,11,10,7-12,@antil_seema,
688,Hail2002393829,Unknown,2021-01-11 08:31:55,"RT @floof_lion: Oi, you. Yes YOU!
Have you been looking after yourself?
When was the last time you eaten? Had a shower? Some TLC? Gone for…",0,1348548180569309184,False,False,5,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'floof_lion', 'name': 'Samba-Lee || Mama Floof', 'id': 966810104212402176, 'id_str': '966810104212402176', 'indices': [3, 14]}], 'urls': []}",False,False,11,8,7-12,@floof_lion,
689,Crazy__Nerd,"Lagos, Nigeria",2021-01-11 08:24:50,"RT @lumiprotech: #WorldMentalHealthDay 

End the stigma!
Seek health https://t.co/mNtznRmtMW",0,1348546396648046592,False,False,2,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [17, 38]}], 'symbols': [], 'user_mentions': [{'screen_name': 'lumiprotech', 'name': 'Lumiprotech', 'id': 1293485637375590401, 'id_str': '1293485637375590401', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1314463053195378692, 'id_str': '1314463053195378692', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/Ej3pLrwWAAQce0b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ej3pLrwWAAQce0b.jpg', 'url': 'https://t.co/mNtznRmtMW', 'display_url': 'pic.twitter.com/mNtznRmtMW', 'expanded_url': 'https://twitter.com/lumiprotech/status/1314463061139484672/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1314463061139484672, 'source_status_id_str': '1314463061139484672', 'source_user_id': 1293485637375590401, 'source_user_id_str': '1293485637375590401'}]}",False,False,11,8,7-12,@lumiprotech, #WorldMentalHealthDay 
690,reDecavgamuct00,columbia s.c.,2021-01-11 07:48:53,"RT @casscar35: Happy #WorldMentalHealthDay 

what social media does to my mental health and sense of self https://t.co/Ic9fIoL366 via @YouT…",0,1348537351715348480,False,False,54,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [21, 42]}], 'symbols': [], 'user_mentions': [{'screen_name': 'casscar35', 'name': 'Cascina Caradonna', 'id': 2446158782, 'id_str': '2446158782', 'indices': [3, 13]}], 'urls': [{'url': 'https://t.co/Ic9fIoL366', 'expanded_url': 'https://youtu.be/6Fy90EWSLCY', 'display_url': 'youtu.be/6Fy90EWSLCY', 'indices': [106, 129]}]}",False,False,11,7,7-12,"@casscar35, @YouT…", #WorldMentalHealthDay 
691,Lisha59380317,Unknown,2021-01-11 07:40:14,"RT @htcity: .@TheRashamiDesai on #WorldMentalHealthDay: Ditch the virtual world, keep it real, seek love and happiness within you
Story By:…",0,1348535171708907520,False,False,300,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [33, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': 'htcity', 'name': 'HT City', 'id': 125582800, 'id_str': '125582800', 'indices': [3, 10]}, {'screen_name': 'TheRashamiDesai', 'name': 'Rashami Desai', 'id': 720009812, 'id_str': '720009812', 'indices': [13, 29]}], 'urls': []}",False,False,11,7,7-12,"@htcity, @TheRashamiDesai", #WorldMentalHealthDay 
